Source,site,lat,lon,Elevation,Vcmax.25,Jmax.25,narea,parea,lma,o_Vcmax,year,species,o_X,o_Jmax
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,62.24542111,81.50019161,1.857703189,0.056005931,93.13385515,17.91687341,2013,Pomaderris apetala,NA,41.34371879
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,61.6218868,108.2257,1.951854801,0.075168033,99.39607448,17.00062314,2013,Pomaderris apetala,NA,53.59067935
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,59.53232132,105.0732144,1.859379295,0.055491611,97.41562088,16.2441501,2013,Pomaderris apetala,NA,51.70410737
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,53.14037384,109.7396052,2.281834534,0.094991166,190.9235548,13.47261938,2013,Eucalyptus obliqua,NA,51.78587543
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,58.50652392,113.3971673,3.103029245,0.103445483,230.5074257,14.82029629,2013,Eucalyptus obliqua,NA,53.48555484
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,104.3256249,140.0020696,2.615754543,0.121813159,168.4915625,29.66189182,2013,Eucalyptus obliqua,NA,70.52465565
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,72.40941032,111.9095788,2.444741648,0.106021867,150.4455705,21.31612067,2013,Eucalyptus obliqua,NA,57.5007214
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,38.59679261,67.73643224,3.539282796,0.111630213,129.3560472,10.79952054,2013,Acacia melanoxylon,NA,33.81182296
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,50.38044794,75.1179615,3.124364814,0.100732807,135.0390903,15.04293026,2013,Acacia melanoxylon,NA,38.90937779
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,41.99852085,90.83972232,4.544513605,0.166429747,169.8703621,10.86513933,2013,Acacia melanoxylon,NA,43.36344082
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,37.20392725,73.23334438,4.203535612,0.168377982,167.3185571,10.03234139,2013,Acacia melanoxylon,NA,35.79474624
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,36.63064118,63.30184672,1.830486755,0.101768424,81.76475598,9.711451055,2013,Atherosperma moschatum,NA,30.64261922
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,62.03983556,95.53009531,1.719481842,0.094315627,75.66387777,18.20550176,2013,Atherosperma moschatum,NA,48.99593826
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,56.29338973,76.1911766,2.064211083,0.091957723,86.44495137,14.66538361,2013,Atherosperma moschatum,NA,36.51588838
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,56.21823786,80.28320918,2.017543749,0.081058289,82.10455764,16.31693817,2013,Atherosperma moschatum,NA,40.91936827
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,54.04064753,91.94929067,1.964349913,0.075282594,103.2671055,13.76755791,2013,Pomaderris apetala,NA,43.51091344
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,28.87251193,73.87713975,2.152823342,0.090236366,134.0435495,7.556886294,2013,Pomaderris apetala,NA,35.5009164
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,48.46721026,88.8133448,2.019757874,0.095122957,82.29677095,11.72433383,2013,Atherosperma moschatum,NA,40.80426203
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,44.18859233,84.60430744,1.886043951,0.086281833,74.0700692,10.44380573,2013,Atherosperma moschatum,NA,38.35893399
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,50.36745002,82.53917321,1.553055992,0.078883414,77.0154445,12.25220741,2013,Atherosperma moschatum,NA,38.04252843
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,32.73063703,73.9162924,1.747336011,0.085194187,82.71339076,7.943222504,2013,Atherosperma moschatum,NA,34.02254331
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,43.56667283,78.62964965,2.394809061,0.098020321,119.3755739,13.69309007,2013,Pomaderris apetala,NA,41.93445043
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,63.09642562,82.00446367,1.633917242,0.076595456,90.38263787,17.8644428,2013,Pomaderris apetala,NA,41.21031131
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,54.03192228,151.4880785,2.802516556,0.119497947,177.8550415,13.85658313,2013,Eucalyptus obliqua,NA,71.95541386
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,47.83237707,122.0728443,2.531571208,0.092179296,185.6260567,13.07259029,2013,Eucalyptus obliqua,NA,60.12405387
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,43.49064617,79.16326156,1.850663439,0.052880737,95.19402393,10.88966987,2013,Pomaderris apetala,NA,37.09275299
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,38.38329255,71.47557534,2.112374002,0.075948041,117.8504085,10.29076282,2013,Pomaderris apetala,NA,34.82083936
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,41.16095249,78.14429457,1.526505587,0.073506358,93.80453752,9.142571256,2013,Nothofagus cunninghamii,NA,34.19753922
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,74.52025209,109.2448503,4.071181472,0.114249138,155.5995359,16.93651308,2013,Acacia melanoxylon,NA,48.43756846
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,73.04070317,98.4854607,4.038214501,0.136594479,149.4311428,17.42165193,2013,Acacia melanoxylon,NA,44.88620306
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,41.41105076,89.34818997,1.447332136,0.06097877,106.1161489,7.915381454,2013,Nothofagus cunninghamii,NA,35.89007758
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,47.42957734,75.23787689,1.45528798,0.066223329,104.2016807,10.44092862,2013,Nothofagus cunninghamii,NA,32.75773397
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,80.38029199,126.8694479,2.068811714,0.118235727,228.9977463,17.87140864,2013,Eucalyptus obliqua,NA,55.55174836
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,49.96099364,129.0232335,2.067922289,0.060081552,197.9730466,11.18467327,2013,Eucalyptus obliqua,NA,56.71654913
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,53.64998786,88.53953098,1.558957585,0.077658389,100.0185219,11.2788801,2013,Nothofagus cunninghamii,NA,37.55007456
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,55.65202889,85.29883727,1.674761516,0.081450391,100.1639046,11.53650973,2013,Nothofagus cunninghamii,NA,35.88685503
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,52.70840839,74.92285453,1.295331876,0.073337843,97.81167109,12.52894929,2013,Nothofagus cunninghamii,NA,34.08048714
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,41.76146816,75.03483448,1.396241665,0.077577362,102.1839311,9.721827892,2013,Nothofagus cunninghamii,NA,33.72774794
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,85.42416517,120.6971178,1.823276912,0.083975294,103.1446541,17.58935614,2013,Nothofagus cunninghamii,NA,50.58491858
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,75.95426134,113.4614682,1.643423967,0.090018275,97.4230044,15.30024567,2013,Nothofagus cunninghamii,NA,46.96128184
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,98.48108536,98.92111011,2.569771507,0.090596672,161.9531061,22.63598855,2013,Pittosporum bicolor,NA,44.14309076
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,165.2953227,195.1366538,1.529631376,0.067142525,140.6593407,37.93772209,2013,Pittosporum bicolor,NA,87.00615516
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,23.293461,39.59061208,1.904438843,0.093347142,160.4993313,5.400985747,2013,Pittosporum bicolor,NA,17.75531586
Bloomfield et al 2018 New Phytologist,Warra,-43.095,146.654,111,69.18746081,94.29528606,1.75755488,0.051699887,152.7731651,16.35290574,2013,Pittosporum bicolor,NA,42.75381031
Aktin et al 2015 New Phytologist,a12,-43.0916,146.6836,257,43.15659566,NA,1.77,0.06,161,14.95538744,1991_2010,Tasmannia lanceolata,NA,NA
Aktin et al 2015 New Phytologist,a12,-43.0916,146.6836,257,41.23719051,NA,2.56,0.1,104.5,14.2902412,1991_2010,Melaleuca squarrosa,NA,NA
Aktin et al 2015 New Phytologist,a13,-43.0888,146.6512,217,45.62347458,NA,1.64,0.08,74,16.04096417,1991_2010,Acacia dealbata,NA,NA
Aktin et al 2015 New Phytologist,a13,-43.0888,146.6512,217,74.05344065,NA,2.91,0.13,205.9,26.03678478,1991_2010,Eucalyptus obiqua,NA,NA
Aktin et al 2015 New Phytologist,a13,-43.0888,146.6512,217,62.68437157,NA,3.33,0.09,132.4,22.03948226,1991_2010,Acacia melanoxylon,NA,NA
Dong Ning & Ian Wright & Colin Prentice,n2,-39.8,-73,141,89.41758884,NA,1.10909091,0.367879441,181.8181818,33.10105818,2020,Drimys winteri,NA,NA
Walker et al 2014  Ecology and Evolution,a14,-38.26,176.13,600,23.59174503,33.26029708,0.39,0.04,62.5,8.433388326,2005,Pinus radiata (Clone A),NA,NA
Walker et al 2014  Ecology and Evolution,a14,-38.26,176.13,600,23.35661136,33.59762261,0.4,0.12,62.5,8.349334622,2005,Pinus radiata (Clone A),NA,NA
Walker et al 2014  Ecology and Evolution,a14,-38.26,176.13,600,33.43600808,44.82381619,0.55,0.06,62.5,11.95243675,2005,Pinus radiata (Clone A),NA,NA
Walker et al 2014  Ecology and Evolution,a14,-38.26,176.13,600,27.04037221,35.60808276,0.72,0.03,58.82352941,9.666175988,2005,Pinus radiata (Clone B),NA,NA
Dong Ning & Ian Wright & Colin Prentice,n3,-37,-71.47,1761,99.10351781,NA,2.1372549,0.457947834,196.0784314,32.98670449,2020,Austrocedrus chilensis,NA,NA
Aktin et al 2015 New Phytologist,a15,-35.2763,149.109,601,27.03160363,NA,1.11,0.24,72.8,13.4631945,1991_2010,Barkyla syringifolia,NA,NA
Aktin et al 2015 New Phytologist,a15,-35.2763,149.109,601,33.76862935,NA,1.19,0.42,159.5,16.81859616,1991_2010,Persoonia procumbens,NA,NA
Aktin et al 2015 New Phytologist,a15,-35.2763,149.109,601,78.05879906,NA,1.32,0.17,56.3,38.8774861,1991_2010,Eucalyptus accedens,NA,NA
Aktin et al 2015 New Phytologist,a15,-35.2763,149.109,601,35.36646293,NA,1.7,0.51,204.1,17.61440334,1991_2010,Hakea marginata,NA,NA
Aktin et al 2015 New Phytologist,a15,-35.2763,149.109,601,46.29835733,NA,2.47,0.47,153.4,23.05907554,1991_2010,Goodenia ovata,NA,NA
Aktin et al 2015 New Phytologist,a16,-34.0373,140.6738,35,42.79793956,NA,2.27,0.08,169.1,32.82066552,2009,Beyeria opaca ,NA,NA
Aktin et al 2015 New Phytologist,a16,-34.0373,140.6738,35,58.8741315,NA,2.31,0.07,145.5,45.14909357,2009,Dodonaea angustissima,NA,NA
Aktin et al 2015 New Phytologist,a16,-34.0373,140.6738,35,51.20043366,NA,2.72,0.06,162.2,39.26432732,2009,Eremophila glabra,NA,NA
Aktin et al 2015 New Phytologist,a16,-34.0373,140.6738,35,56.70495521,NA,3.07,0.07,201.9,43.48560672,2009,Dodonaea bursariifolia,NA,NA
Aktin et al 2015 New Phytologist,a16,-34.0373,140.6738,35,54.0708552,NA,3.29,0.07,348.6,41.46558155,2009,Eucalyptus socialis,NA,NA
Aktin et al 2015 New Phytologist,a16,-34.0373,140.6738,35,68.02064815,NA,3.29,0.08,217.4,52.16332759,2009,Myoporum platycarpum,NA,NA
Aktin et al 2015 New Phytologist,a16,-34.0373,140.6738,35,40.46266636,NA,3.59,0.06,405.1,31.02980312,2009,Grevillea huegelii,NA,NA
Aktin et al 2015 New Phytologist,a16,-34.0373,140.6738,35,66.02968333,NA,3.63,0.03,417.3,50.63650665,2009,Eucalyptus dumosa,NA,NA
Aktin et al 2015 New Phytologist,a16,-34.0373,140.6738,35,76.78984417,NA,4.79,0.04,302.3,58.88820389,2009,SenNAartemisioides ssp. filifolia ,NA,NA
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,60.34658136,157.7374085,3.254110847,0.035588097,310.7690094,147.3171028,2013,Eucalyptus socialis,NA,160.3903741
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,43.98444107,108.9263372,3.340841103,0.103180886,321.859125,98.3669927,2013,Eucalyptus socialis,NA,117.7415421
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,41.52852537,66.19283039,2.525795578,0.093784617,300.7518797,94.23390026,2013,Eucalyptus socialis,NA,70.92840606
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,36.39934372,118.3414512,2.763930826,0.096270213,320.8871586,96.27267694,2013,Eucalyptus socialis,NA,111.6841551
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,67.54277901,215.2631395,4.142463647,0.162509498,373.1885814,193.4537867,2013,Eucalyptus socialis,NA,185.2335093
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,39.87500353,93.30854429,3.458448958,0.165077514,368.1885125,120.3576759,2013,Eucalyptus socialis,NA,74.81032679
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,53.42825834,NA,3.559882753,0.1544311,477.310134,180.2723419,2013,Eucalyptus socialis,NA,NA
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,96.4012127,139.2060623,3.241120795,0.161150733,315.5155589,162.4923588,2013,Eucalyptus socialis,NA,161.9606181
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,58.54163975,110.2903562,3.628886801,0.127769108,421.302356,149.9107278,2013,Eucalyptus dumosa,NA,107.5009642
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,37.62890351,62.73093715,3.137690217,0.088623833,378.8363959,103.8036819,2013,Eucalyptus dumosa,NA,56.51024378
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,93.24761368,141.9337533,3.696839395,0.152105642,463.7226225,163.4883944,2013,Eucalyptus dumosa,NA,165.0090525
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,68.02920571,108.2092232,2.935259673,0.058720293,418.7753036,114.3273628,2013,Eucalyptus dumosa,NA,125.8913365
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,34.72384028,93.84752743,3.556037669,0.188255959,191.3265306,79.11820243,2013,Beyeria opaca,NA,100.3033187
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,40.12918211,113.8652675,1.339698303,0.065539337,84.32539683,92.61552927,2013,Beyeria opaca,NA,120.6915418
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,66.65797987,161.6128241,3.904732251,0.185605,289.6725441,130.6075956,2013,Senna artemisioides ssp. filifolia ,NA,184.6576204
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,65.79506949,NA,3.807670804,0.115653105,253.0311017,158.4223804,2013,Myoporum platycarpum,NA,NA
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,60.99609819,NA,3.059412832,0.077278359,257.4257426,153.8286205,2013,Myoporum platycarpum,NA,NA
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,20.70138648,50.47792821,2.757118135,0.097529245,353.3123028,31.03187329,2013,Grevillea huegelii,NA,58.05983579
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,45.75138004,108.7264421,2.954313874,0.141165749,401.6229566,101.8835757,2013,Eucalyptus dumosa,NA,117.8141641
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,61.16350059,128.311168,3.27196935,0.130529416,425.3303416,134.9073906,2013,Eucalyptus dumosa,NA,139.7804841
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,56.37161219,104.0692796,1.518546741,0.068122762,138.3526384,91.92991693,2013,Dodonaea bursariifolia,NA,120.9269323
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,28.84917203,55.679696,1.630137402,0.049032569,158.3782072,53.98661819,2013,Dodonaea bursariifolia,NA,64.26435643
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,36.14049029,99.47976952,5.254819894,0.262774025,338.4912959,63.8133576,2013,Senna artemisioides ssp. filifolia ,NA,115.6052429
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,38.76381746,88.03176716,4.430880077,0.206941618,293.8557435,73.66501931,2013,Senna artemisioides ssp. filifolia ,NA,101.3107172
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,48.00949118,111.1295061,2.752505331,0.091466112,218.3056279,98.27705303,2013,Dodonaea bursariifolia,NA,125.2341983
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,53.44303868,148.7647144,3.77066362,0.107745188,250.8732931,125.3966584,2013,Dodonaea bursariifolia,NA,155.9066534
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,42.79771442,117.7304633,3.128670246,0.162757426,240.592227,107.3869361,2013,Beyeria opaca,NA,116.9291372
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,53.85602061,160.0445062,2.122048689,0.06674642,191.2045889,139.1421488,2013,Beyeria opaca,NA,154.6658231
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,106.3632218,167.5235186,5.176615152,0.179620418,417.1646463,166.3015754,2013,Eucalyptus dumosa,NA,193.8980476
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,75.35839847,121.3453631,4.191227899,0.186414207,411.6741783,137.3453036,2013,Eucalyptus dumosa,NA,140.6000447
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,72.05659689,111.3550082,3.09588731,0.086745279,226.1445119,116.1300769,2013,Myoporum platycarpum,NA,129.283227
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,64.13949331,110.8347814,4.235163454,0.125755161,188.2487165,105.7184132,2013,Myoporum platycarpum,NA,128.8643557
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,198.8647684,244.3019732,4.669567971,0.229268554,295.2503209,630.417346,2013,Senna artemisioides ssp. filifolia ,NA,182.0671796
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,32.53398064,226.3522685,4.967086807,0.243843537,309.7773475,105.6767452,2013,Senna artemisioides ssp. filifolia ,NA,162.286954
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,34.33049705,78.93569229,2.279517422,0.067776605,142.7276846,70.3878777,2013,Eremophila glabra,NA,88.90230396
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,41.87096762,102.5649832,2.567591357,0.09814793,150.1685565,95.32789525,2013,Eremophila glabra,NA,109.6747047
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,34.96229208,94.70127602,2.43947545,0.083493289,186.4483856,77.55736354,2013,Beyeria opaca,NA,102.8409889
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,47.0109419,123.5781903,2.769821662,0.111834548,199.057098,108.4585812,2013,Beyeria opaca,NA,131.0184918
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,78.01839905,222.5668145,2.798786753,0.111305718,148.0750247,197.2461742,2013,Dodonaea angustissima,NA,219.5456652
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,58.65680376,196.9136233,3.393341273,0.127080523,184.544406,157.0126561,2013,Dodonaea angustissima,NA,183.484935
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,62.44098797,130.1177566,4.73131507,0.384199315,305.5848261,149.5354808,2013,Senna artemisioides ssp. filifolia ,NA,134.3270901
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,39.59414433,138.9902725,7.245904307,0.221721799,367.1706263,93.75123818,2013,Senna artemisioides ssp. filifolia ,NA,144.710881
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,63.36273477,114.8791512,4.367243188,0.13974183,214.8997135,96.60731982,2013,Dodonaea bursariifolia,NA,132.5037104
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,56.24426921,108.1026214,4.142466267,0.142305678,226.4894141,86.10464639,2013,Dodonaea bursariifolia,NA,124.7647255
Bloomfield et al 2018 New Phytologist,Calperum mallee,-34.003,140.588,64,73.71718237,119.2454727,3.019525131,0.104076882,195.7919345,94.12351605,2013,Dodonaea bursariifolia,NA,131.5995547
