lon,lat,Ca,pH,N,CN,P_total,NP,pft_value,pft_type,pre1,pre2,pre3,pre4,pre5,pre6,pre7,pre8,pre9,pre10,pre11,pre12,radi1,radi2,radi3,radi4,radi5,radi6,radi7,radi8,radi9,radi10,radi11,radi12,tmn1,tmn2,tmn3,tmn4,tmn5,tmn6,tmn7,tmn8,tmn9,tmn10,tmn11,tmn12,tmx1,tmx2,tmx3,tmx4,tmx5,tmx6,tmx7,tmx8,tmx9,tmx10,tmx11,tmx12,vap1,vap2,vap3,vap4,vap5,vap6,vap7,vap8,vap9,vap10,vap11,vap12,qair1,qair2,qair3,qair4,qair5,qair6,qair7,qair8,qair9,qair10,qair11,qair12
145.6027,-17.1092,371.2965,5.4,2.9,20.3,345.9,83.8392599,12,Evergreen Forest,294.9613761,287.4251034,166.4091983,82.91130909,45.00191041,33.32186073,39.80577232,33.61024412,34.74263825,49.86336685,85.73503472,159.482727,277.0110533,199.7178671,254.1809762,187.5462635,202.5348382,174.3003435,208.4905153,232.3924056,271.0977838,263.5863371,260.8292158,209.3113321,18.20455582,18.63404451,17.44615092,16.72804537,15.13406704,13.38309347,12.26821221,12.37366334,12.68607899,13.32242741,15.94393383,17.45040093,29.30685651,28.70591793,28.06587524,26.51403928,24.62833676,23.47471519,23.30796971,24.6409941,27.4684033,29.49599728,30.68838287,30.63902553,19.37066591,19.59971771,18.33411473,16.66000918,13.83795313,11.69901616,10.2398748,11.04457829,13.40581607,15.76515595,17.52554247,18.80761119,0.01546531,0.01639711,0.0138545,0.01221349,0.01044729,0.00940089,0.00852834,0.00863201,0.0091855,0.01047633,0.01242908,0.01394499
145.60385,-17.10755,387.43,5.4,2.95,20.3,345.9,85.28476438,12,Evergreen Forest,295.9946878,288.7880839,167.1914826,83.6261549,45.31904522,33.486979,39.9063568,33.73903242,34.78351437,49.87955505,85.78922092,159.7429459,269.1028915,227.2954979,242.1538451,230.5051567,208.3178366,190.1484925,202.9097496,239.3239077,275.7380658,294.3915682,301.1693815,271.2028698,19.39747987,19.62559816,18.36256951,16.69205011,13.87608314,11.73933365,10.28046057,11.08308231,13.44077641,15.79770417,17.55731674,18.83694416,29.31924463,28.7193762,28.08128301,26.53152881,24.64786956,23.4922853,23.32416277,24.65378857,27.47665566,29.50019847,30.69220691,30.64639067,18.26631358,18.69743415,17.50545175,16.77819943,15.17704607,13.41999957,12.30265511,12.41019282,12.72896618,13.37683728,15.99831509,17.50767871,0.01765102,0.01656228,0.01399282,0.0123327,0.01007385,0.00849017,0.00760277,0.00847263,0.00825972,0.00874085,0.0106073,0.01219089
145.63,-17.117,397.12,NA,NA,NA,NA,NA,12,Evergreen Forest,230.492249,241.3355541,313.3434646,155.5489201,78.73813627,68.19281164,40.9588594,29.07709741,7.362613149,16.75438099,21.42635275,48.2286762,255.4384781,227.1132865,228.2571897,226.2884065,185.0711866,185.7410526,196.6071516,229.4542423,286.8583515,310.0050296,316.3459005,299.6931061,19.71245664,19.53916375,19.29150134,17.51619295,14.72429384,12.83424591,10.84065543,11.4853457,13.29121265,15.46143082,18.4056363,19.38224005,30.05858234,28.66105405,27.72638911,26.93713311,24.70170195,23.25031073,23.52277812,24.87993762,27.62628076,29.4384217,31.61819127,31.97602581,19.25627762,19.81099792,19.41138221,17.88444734,16.21613749,13.67725147,12.93911818,13.00627673,13.05299504,13.76544725,16.8719915,18.15329566,0.01491174,0.0160366,0.01483551,0.01331979,0.01223471,0.01025747,0.01032209,0.00869834,0.0086454,0.01104287,0.01342855,0.01211636
145.6323,-17.1195,371.2965,NA,NA,NA,NA,NA,12,Evergreen Forest,311.5955167,310.2574659,179.0903035,95.04169077,50.50767464,36.17842398,41.37888913,35.63929802,35.29228011,49.96091138,86.45426947,163.5042893,276.3531222,199.2988914,252.5376549,187.4026313,200.7512468,172.8081719,206.7305855,230.6024678,269.7603335,263.398906,258.5636047,209.0533029,19.31559752,19.77373187,18.50981496,17.6192241,15.88935233,14.03023919,12.8712027,13.01627213,13.44576137,14.29532349,16.91156809,18.47644893,29.54506189,28.96685951,28.36091509,26.84390481,24.98624176,23.79268202,23.60034528,24.87751036,27.62432401,29.58270835,30.77039161,30.78699025,19.85904672,20.07247497,18.84763857,17.23439961,14.51242416,12.40508337,10.95195447,11.72460531,14.02989661,16.3528593,18.10190967,19.34282623,0.01584735,0.0167459,0.01424209,0.01260022,0.01082398,0.00972734,0.0088269,0.00896334,0.00960787,0.01094422,0.01288464,0.01439504
145.88,-33.84,375.64,NA,NA,NA,NA,NA,31,Herbaceous,15.06452147,65.4496391,7.448590305,20.98664228,11.82275745,30.8471147,3.669184892,3.409842118,14.9439753,38.42572401,3.969546985,9.517034226,335.5879337,265.0524952,212.311811,151.9807023,114.1430242,97.15012771,111.8375784,144.3321938,203.7785123,245.1986558,308.0236655,314.7006498,18.60817559,19.62307077,13.57802827,10.83200116,7.260108644,5.376627958,3.592819651,3.704172623,5.657405847,7.682656918,12.89570173,17.53907671,35.65487647,33.60491166,28.4236977,24.74478937,20.18184494,16.32155844,15.74524039,16.3045367,20.532774,24.90261275,29.20165078,33.5006888,14.05277234,15.78242052,12.37573217,11.92575913,10.53222358,9.917031103,8.585313667,8.434189315,9.064142892,9.432251141,10.69545846,12.54093153,0.00869961,0.00942633,0.00709379,0.00546501,0.00669985,0.00549478,0.00476358,0.00478326,0.0064944,0.0059245,0.00640221,0.00649003
145.99348,-18.06799,387.43,4.68,1.32,21.22,109,121.1009174,12,Evergreen Forest,388.9723594,494.3220857,223.2706279,179.6419837,92.28665347,59.65468869,49.70081295,51.10498444,40.38684024,49.48909002,90.65072814,176.9975295,272.7571286,222.4516266,233.6174032,209.2251568,182.9322198,165.3404655,183.1445965,220.7101166,258.2756366,280.7909139,291.0897296,273.7042113,23.66086194,23.77846918,22.65465257,21.18513979,18.94653384,16.69793758,15.25875827,15.93595268,18.07762508,20.55615086,22.41948046,23.46759321,31.74210205,31.32348897,31.02431986,29.54635063,27.69863546,25.87827078,25.46214946,26.397037,28.5521218,30.1427635,31.38590214,32.01534321,28.12763268,28.87335406,26.86344108,24.11296799,20.84783862,17.91150872,16.54933327,17.23999373,18.90441341,21.74265735,24.33478179,26.59896001,0.01962486,0.01962657,0.01739683,0.01607632,0.0127759,0.0111451,0.00989974,0.0116034,0.01208765,0.01238808,0.0151324,0.01694908
146.1,-18.4,387.43,NA,NA,NA,NA,NA,12,Evergreen Forest,358.7729934,471.0124637,196.1069786,160.2002553,81.62888206,53.64278789,42.80615235,46.01049112,37.55919049,46.93741638,86.97769964,166.9897803,273.6852123,222.0240889,233.9680472,208.0549235,182.3589221,164.0282693,182.9032428,220.6950637,258.4868847,280.9471115,292.0863803,274.1874587,23.60248623,23.72020478,22.50962002,20.89695251,18.51052289,16.15962855,14.72539956,15.47798449,17.744825,20.35031881,22.25481317,23.37805472,31.82124032,31.39343082,31.07954425,29.55480574,27.61858293,25.7404393,25.33616267,26.31596195,28.53004199,30.18211269,31.42636759,32.08554056,27.74281201,28.45933873,26.46483491,23.67181114,20.34767591,17.36302115,16.05173464,16.79445473,18.49627677,21.31637104,23.97989882,26.2529919,0.00912473,0.00654228,0.00615292,0.00625554,0.00642689,0.00554336,0.00542026,0.0062814,0.00716743,0.00604112,0.00655828,0.00642511
146.1,-33,366.6991667,NA,NA,NA,NA,NA,21,Mixed Forest,34.47036422,33.06627793,23.80484771,18.62415844,26.78309235,32.59057312,32.02786448,27.10585944,32.62719141,36.13377601,33.63220034,36.70359808,324.6292241,281.7180353,242.0981284,178.2080422,124.4838054,103.3942712,108.3855259,156.3440214,204.302517,263.9582469,307.6207984,330.8295629,18.58044015,18.44073333,14.63248025,10.12552221,6.885966788,4.691454681,3.489503378,4.250795134,7.169455332,10.34791338,13.89225753,16.32198272,34.50297891,33.47841451,30.08284156,25.39229195,20.40030348,16.63555838,15.90374786,18.19858279,21.83589613,25.61542539,29.23821377,32.08836136,13.45486301,14.31190266,12.52535291,11.09257173,10.0551239,9.367331812,8.362204435,8.267192398,9.249128116,10.0174851,10.71220388,11.38042248,0.0195398,0.01953816,0.01721026,0.01581881,0.01234552,0.01053185,0.00938341,0.01121961,0.01147144,0.01186086,0.01472011,0.01676039
146.2,-33,366.6991667,NA,NA,NA,NA,NA,41,Shrublands,34.47930507,33.29374474,23.97610375,18.84100146,26.94409868,32.86919161,32.25617943,27.30139586,32.83948664,36.34194688,33.78841493,36.94525392,324.4740868,281.6286443,241.9482763,178.0868357,124.3901294,103.2967773,108.2973745,156.2466105,204.1958465,263.8666838,307.4411791,330.6977666,18.57250037,18.44353722,14.63049921,10.11959572,6.884739329,4.685139853,3.47670242,4.23508534,7.15328969,10.33267725,13.87938794,16.31301897,34.48704661,33.46146051,30.06661405,25.38123598,20.39699949,16.62393127,15.89823797,18.18592183,21.81571194,25.5991783,29.21827992,32.07037571,13.47571038,14.33229694,12.53778448,11.09535601,10.05842685,9.363230966,8.361330893,8.269002133,9.256573891,10.03420266,10.72926299,11.39852368,0.00911416,0.00653968,0.00615077,0.0062554,0.00642677,0.00554554,0.00541848,0.00628226,0.00716605,0.00604748,0.00656546,0.00642995
146.5363,-20.15626,387.43,5.55,0.34,11.3,209.6,16.22137405,31,Herbaceous,175.2117963,202.0782559,64.23094656,41.8246505,23.44043024,20.65510203,14.32085643,19.2803389,17.22652684,30.99710468,61.45635175,106.8136391,283.193275,232.3308687,244.7395348,215.346905,187.3949327,169.4069613,187.4412746,226.1999047,264.9585348,287.5919148,303.0908931,283.388962,22.6965133,22.67457987,21.00614846,18.50380894,15.35954837,12.607891,11.26895976,12.48656985,15.43659723,18.58805703,20.62899824,22.27633494,32.76420945,32.05849366,31.54042202,29.55874771,26.92914963,24.77974082,24.48934299,26.02826705,29.01262445,31.31090234,32.71728028,33.34712095,23.27158434,23.77965116,21.95601328,19.39774512,16.46766378,13.75885438,12.68307505,13.34260596,14.72530895,16.9006979,19.47586565,21.76773324,0.01837906,0.0180278,0.01487446,0.01328134,0.00995303,0.00778306,0.00702843,0.00875269,0.00823362,0.0087705,0.01176502,0.01442086
146.6512,-43.0888,371.2965,NA,NA,NA,NA,NA,12,Evergreen Forest,74.78412161,63.08388434,63.21613725,88.81845823,73.72102638,98.1771889,97.22027379,126.0956768,121.500044,90.85129254,84.86192097,78.70165955,274.8142605,248.0347633,175.2530494,114.3153798,62.03273491,48.32315259,53.2424759,84.9816464,125.4982631,193.1433929,256.036359,290.368231,9.344433194,9.587019414,9.386308659,8.626110802,8.210224833,7.347672069,7.17627611,7.22701983,7.329918526,7.582053689,8.28754745,8.870896274,19.86645953,19.86325233,18.08000322,15.22355611,12.87137754,10.8115304,10.46418221,11.20810545,12.56828975,14.50915037,16.21997003,18.07899342,10.00834651,10.08345203,8.665500198,6.888747035,5.346242927,3.852069497,3.431403832,3.726285392,4.505500843,5.78668514,7.20381694,8.611372902,0.00736995,0.0076019,0.00714356,0.00644786,0.0059879,0.00544948,0.00525496,0.00524177,0.00543728,0.00578858,0.00628627,0.00679176
146.654,-43.095,395.19,NA,NA,NA,NA,NA,12,Evergreen Forest,59.37196292,38.32804583,68.92380713,57.56457302,136.9679191,80.89200883,96.44448506,111.8022587,114.2019307,88.19632822,107.1729137,53.09147393,268.9107364,236.4608141,163.0582773,104.8902688,62.99025863,43.90981385,52.51328045,80.53856776,131.4189392,198.5557059,244.1717287,272.0417316,11.2204198,11.61028398,10.57032517,8.15215581,6.181855661,4.861280915,4.560315108,4.593502696,6.139837924,6.735288351,8.116102892,9.627326712,21.00219405,21.17232692,19.61503095,16.61584197,13.58512811,11.4639256,11.72273955,11.96363623,13.93875555,14.83011243,16.65301691,18.72472056,10.06991898,10.47841031,10.29444599,9.163253264,8.480059762,7.638086869,7.328519052,7.524343221,7.851106967,8.372325341,8.872325766,9.485137946,0.0078344,0.00807551,0.00769247,0.00728817,0.00642787,0.00537563,0.00558124,0.00565977,0.00581196,0.0059722,0.00655838,0.00725327
146.6836,-43.0916,371.2965,NA,NA,NA,NA,NA,12,Evergreen Forest,74.39402791,62.2733775,62.31225782,88.38489857,74.13025203,98.26969523,97.81542926,126.6517068,122.5739202,91.49983285,85.31639837,78.72132396,274.7654605,249.0056207,175.7636818,114.8341819,62.30710814,48.52469962,53.28242356,84.86907449,124.9051806,192.8740829,256.0237318,290.4201602,8.936333505,9.179042689,9.019245006,8.346458866,7.978764432,7.152711587,6.999260706,7.02919716,7.086575498,7.256902386,7.965167921,8.508380676,19.87177906,19.88055748,18.02012248,15.09785717,12.69090457,10.61142718,10.24279622,11.0122337,12.40748928,14.40811746,16.15648318,18.04176708,9.801743791,9.883645401,8.42164431,6.63646956,5.076991537,3.595221702,3.164932994,3.472783066,4.25161896,5.551457322,6.968738518,8.383801095,0.00736166,0.00760012,0.00712201,0.00642263,0.00595478,0.0054222,0.00522513,0.00521256,0.00540939,0.00576981,0.00626112,0.00677072
146.7242,-43.0951,371.2965,NA,NA,NA,NA,NA,12,Evergreen Forest,73.1992915,63.25766579,63.01741877,84.72153195,66.94728948,91.33479178,88.24133448,115.6563941,110.6304204,84.1210843,80.00372783,75.66796863,274.8228787,245.2458229,173.9990374,112.9120819,61.43168258,47.98112723,53.49460965,85.93658336,127.9566112,194.3494525,256.0394416,290.3587413,10.71960135,10.96758238,10.62377382,9.566953386,8.981627806,7.987416154,7.748961387,7.884794735,8.138792823,8.675028442,9.370078863,10.09256649,20.0051475,19.94018079,18.41676735,15.77984325,13.55989657,11.53035545,11.25880045,11.94597318,13.22518689,14.98888869,16.56140679,18.35310775,10.74249521,10.7956406,9.493202128,7.693628173,6.173258738,4.597210182,4.207651974,4.489512233,5.307690769,6.560461855,8.001989433,9.404229082,0.00741536,0.00762527,0.00722936,0.00654028,0.00609711,0.00553454,0.00534958,0.00533767,0.00553149,0.0058593,0.00638027,0.00687193
147,-42.4,389.8991667,NA,NA,NA,NA,NA,31,Herbaceous,66.02154195,52.10484699,51.49579745,75.52659949,68.61098034,89.55435961,92.35529279,115.5214579,113.4773276,85.6315566,79.89772794,71.88526612,277.74258,242.2520038,171.5812232,109.718706,65.80107968,47.61594441,55.85550535,94.56981904,133.2841327,195.7618334,257.1982735,276.1333488,9.265278255,9.407717347,7.660000411,5.757663739,4.050834676,2.568702007,2.082959046,2.504540689,3.303570361,4.733349515,6.209371989,7.686636617,20.48352865,20.51255349,18.3323505,15.0794737,12.35882455,10.1486366,9.674106963,10.57873904,12.15024529,14.44310326,16.39800199,18.45378648,7.793272892,8.103600988,8.039877216,7.665794573,7.377540847,6.667514914,6.555632561,6.5287264,6.444429518,6.341918457,7.089870991,7.477204609,0.00733676,0.00821431,0.00821349,0.00727216,0.00593043,0.00547852,0.0054893,0.00526918,0.00530335,0.00591553,0.00657225,0.00728677
149.109,-35.2763,371.2965,NA,NA,NA,NA,NA,21,Mixed Forest,64.38198536,64.1021961,48.49161355,39.75944813,53.91879171,85.49466601,77.74186967,66.0164958,72.68142291,73.47907921,78.0245612,70.66777991,293.7319292,266.1637072,187.4975818,152.5049125,104.2313465,88.77123603,94.28808676,134.2864956,183.9164741,226.5197751,223.3371731,322.2371893,10.64194251,11.17535171,10.26333842,8.849765786,7.765742085,6.923803333,6.328719686,6.303252511,7.011017656,7.388953517,8.808471707,9.566459785,27.62132212,26.75521906,23.98048786,19.942246,15.69897467,12.43672303,11.33929057,13.15052891,16.08980695,19.42228138,22.40238606,24.98712714,13.30515298,13.16679472,10.31880735,6.506960533,3.885246226,2.10930833,1.014337276,1.56270171,3.937679768,6.401734743,9.003790463,11.14037732,0.00908386,0.00947574,0.00817695,0.00682651,0.00612146,0.00554826,0.00508306,0.00501028,0.00553399,0.00621568,0.00732733,0.00797001
150.633333,-33.666667,375.64,NA,NA,NA,NA,NA,12,Evergreen Forest,25.04821547,114.0568654,59.0100104,104.799528,121.1822647,49.58085175,1.947564696,6.96776778,10.6775218,84.16403359,24.73615141,24.89218344,318.307912,232.4507335,212.311811,151.9807023,114.1430242,97.15012771,109.5755993,144.0508464,211.5942429,230.8409896,291.3326023,294.1827996,16.60166204,17.78385765,13.90741901,11.60297865,9.419371688,6.712838837,4.733106706,4.861915457,7.306954608,9.029697632,11.84944358,16.05072494,29.27572733,27.39102352,24.22212803,21.16201337,18.85081015,17.2317406,15.51804761,16.90077799,20.37942253,21.77403094,24.21065741,26.64728388,14.93916917,17.13152301,15.29186328,13.08616707,10.45391804,9.00621118,7.69839747,7.887943956,8.719820394,10.58504626,12.10200101,14.1669305,0.00997243,0.0128309,0.01059528,0.00941336,0.00820292,0.00685721,0.00583541,0.00564143,0.00523576,0.00720076,0.00855174,0.01036766
150.738,-33.619,397.12,NA,NA,NA,NA,NA,22,Mixed Forest,19.66036439,59.57346074,163.3546646,78.26647733,22.01536441,92.95137201,17.19441182,168.6184529,40.08503391,84.84008459,39.15317634,139.234631,287.4684575,233.1475552,178.368334,132.3359971,130.8174391,101.1196684,119.1032923,125.5401984,203.6628244,253.0430029,303.1347855,283.0817647,17.91518007,18.22989663,17.253836,14.39741859,10.51369238,10.51369238,6.438448169,7.688808299,10.01778725,12.72105996,16.17016941,17.96760102,28.86272447,27.37132107,26.21579979,23.79221357,21.89841924,18.77507207,18.10661867,18.25508533,21.61505607,25.49749858,27.63705952,27.38369406,18.18835713,18.98392926,18.12609809,14.90124972,11.99123731,10.67809503,8.884306741,9.404651334,9.974255775,12.30766754,14.49798126,16.1793392,0.01204398,0.01278692,0.01307546,0.01084248,0.00843166,0.00752582,0.00579833,0.00703669,0.00756069,0.00875053,0.01061708,0.01219883
150.75,-33.666667,375.64,NA,NA,NA,NA,NA,21,Mixed Forest,24.92357838,102.1207322,65.78180971,125.2309874,157.2203148,45.38190579,-0.278228228,-1.696439918,6.205632731,80.90112967,25.46105452,25.19231645,317.6507131,230.7396531,211.6576726,172.7161285,121.5612713,95.34646442,109.5796074,144.5139522,212.8366207,232.3877685,290.8456416,294.2717719,18.02090175,19.18401975,15.70356307,13.51744406,11.39763787,8.45821466,6.4913357,6.629944672,9.212116656,10.9477188,13.5350247,17.61565158,29.05943044,27.58679869,24.87908514,22.15607447,20.20912718,19.00286608,17.29030938,18.68583313,22.07941383,22.7709747,24.81354548,26.85611626,17.9101241,20.30009172,18.2162541,15.46101691,12.30767884,10.5457643,8.996907449,9.296761836,10.46468161,12.8945269,14.59450907,16.97390143,0.0108452,0.0134977,0.01139246,0.01022575,0.00887642,0.00722972,0.00612447,0.00583293,0.00541348,0.0078794,0.00923663,0.01111093
150.9,-32.8,387.43,NA,NA,NA,NA,NA,12,Evergreen Forest,79.05588825,102.3373872,78.61675104,53.97199668,62.59399144,72.77548325,53.72706676,48.44250808,55.91795593,64.3883312,92.72009347,85.51028905,275.1712911,239.2514128,199.0627647,163.0435368,115.5522527,105.2046385,114.760662,157.3886329,200.0166039,247.3585966,262.6537294,298.3918,17.04363582,17.07209019,14.72480885,11.18649247,8.063115229,5.706823547,4.437084249,4.918280498,7.632949882,10.38396182,13.04129021,15.29259633,28.83433682,28.07692161,25.98747673,22.94329465,19.24784951,16.37777695,15.58717397,17.46243902,20.28701051,23.00571183,24.95287086,27.04141446,15.38293996,16.00393919,14.54687093,12.14220458,10.25921731,8.731950611,7.587625956,7.60315148,8.796069419,10.22329081,12.21111823,13.6888619,0.010674,0.01190416,0.01034698,0.00926846,0.0077289,0.00654172,0.00550794,0.005073,0.00584374,0.00743452,0.00901393,0.00962233
151.06,-33.45,375.64,NA,NA,NA,NA,NA,21,Mixed Forest,22.03142825,98.76723852,64.50374778,127.6578426,159.4203514,40.18775676,0.953103695,-2.614235287,4.4577094,79.93874519,15.20445827,18.61794326,316.6400134,227.7003876,207.5487572,150.8194347,121.5612713,97.15012771,110.9032476,146.1215161,215.08577,233.4354254,290.5887253,292.991911,18.30528671,19.52816844,16.00657512,13.88124163,11.75302586,8.764606652,6.804362326,6.969631768,9.53673842,11.39990961,13.81407922,17.90362169,29.08487267,27.69677892,25.05218293,22.33667291,20.45717582,19.35516409,17.57580526,18.94362984,22.40837233,22.93337092,24.92824146,26.923112,18.44957669,20.83716877,18.7363654,15.91121295,12.64320045,10.81870965,9.226514108,9.547714722,10.73785299,13.26937456,15.07149434,17.50556984,0.01103355,0.01357829,0.01152625,0.01040515,0.00903057,0.00731887,0.00620853,0.00586891,0.00543377,0.00805444,0.00936929,0.01127116
151.21,-33.86,372.5890926,NA,NA,NA,NA,NA,3,Unclassfied,43.82759024,109.0580386,78.69105313,113.0774315,140.1601296,64.19965791,20.1160861,17.28046568,23.81859565,76.05076513,46.55659298,42.59344287,295.3058034,239.2651897,191.8902039,147.090101,114.8349104,99.11318281,110.6101139,144.4421323,206.2112405,228.7942382,261.8037401,299.7122918,18.27577024,19.27920322,16.42056363,13.96691665,11.77892552,9.293821796,7.533246882,7.64230538,9.852009975,11.66300541,14.05043457,17.33421546,28.42686938,27.32644453,25.0131604,22.44681948,20.14775549,18.55653274,17.19673989,18.65660528,21.7140206,22.81666795,24.53214603,26.50711473,18.11783186,19.75312816,17.73338756,14.79812613,11.72697823,9.736219796,8.285809875,8.637038116,10.27672205,12.75893735,14.69026106,16.99987754,0.01252225,0.01212026,0.01086579,0.00959033,0.0082877,0.00717418,0.00631848,0.00765983,0.00830249,0.0079864,0.00962424,0.01198344
151.3,-33.6,366.6991667,NA,NA,NA,NA,NA,3,Unclassfied,79.98852051,117.9323007,92.55104525,67.02681039,75.03888942,90.30750074,57.8971031,53.3257573,58.34319232,65.85888936,97.34568224,83.56779156,272.0755159,237.0221169,192.0768429,158.0052689,111.4438666,101.9658733,111.1481163,153.5827847,196.0174531,245.5431911,259.8412099,293.3955589,17.5970882,17.69163173,15.57851711,12.21723253,9.308443575,6.934813827,5.675627215,6.107233678,8.749037052,11.34182927,13.78086378,15.95746988,27.98874662,27.37402273,25.54050833,22.85464301,19.5620159,16.9353198,16.22832406,18.02050778,20.60368322,22.93348602,24.41990496,26.42575913,16.96315117,17.63906434,16.08302276,13.37494569,11.17721114,9.597040392,8.324652878,8.412114429,9.740904731,11.48059133,13.49199989,15.10965777,0.01260214,0.01192207,0.01061475,0.00938716,0.00820893,0.00707173,0.00633373,0.00751765,0.00815818,0.00775406,0.00950272,0.01175391
17.07,52.25,362.58,NA,NA,NA,NA,NA,31,Herbaceous,17.86694445,27.2320088,24.30678343,25.08158149,61.52873764,48.58740524,108.9407785,67.17800364,49.66479652,34.07524401,28.63770595,22.3263424,28.92884856,60.182098,69.93871712,115.0880605,168.2342716,208.318883,206.2037282,203.1597685,170.5987968,133.5589592,76.82855687,46.59993265,-5.463782585,-4.706156725,-1.631882245,3.166083603,8.34936217,11.31318802,12.68119875,13.21192825,8.258498063,5.78891817,2.243999321,-4.177140829,0.01063903,1.746463079,5.974899673,14.33540088,18.63577584,21.66026794,23.02306556,24.24220891,16.90160384,13.50791707,7.399865867,0.943096507,4.734567505,4.828581407,5.549612648,7.570368379,11.3978537,13.59252863,14.95860872,15.81797939,11.96081924,10.03733013,7.740461975,5.002970568,0.00239569,0.00245634,0.00291019,0.0044216,0.00679112,0.00752698,0.00834039,0.00951806,0.00638,0.00641763,0.00497009,0.00271193
170.17,-43.31,385.46,NA,NA,NA,NA,NA,11,Evergreen Forest,132.874044,276.2335329,169.5436205,182.4468889,92.75327977,180.2782752,257.4282871,224.4966433,226.7749135,189.2963188,235.3036858,293.029787,261.5911269,215.627801,170.8426742,115.8319151,67.80447696,50.07175369,55.71401637,94.37004083,134.9416601,213.6974879,249.9801149,242.5908384,11.6439558,11.81540389,10.25820858,7.112575483,2.734238911,2.391544933,1.868193318,1.781767251,5.255368753,5.466157056,7.970389383,10.29726541,21.93363837,21.53363035,19.81925216,16.99625768,12.6786059,11.40124397,10.27420839,10.75753533,13.66172306,15.01343628,16.89145137,18.81863199,14.31982521,14.63056233,13.59586478,11.38131291,8.61081792,8.067226045,7.791628946,7.941345745,9.695365681,10.02324755,13.38094347,13.85038434,0.00894762,0.00944945,0.00870272,0.00704812,0.00567132,0.00549449,0.00515181,0.0050275,0.00627241,0.00605283,0.00702663,0.00835274
170.17,-43.4,385.46,NA,NA,NA,NA,NA,12,Evergreen Forest,130.4192646,269.6250356,166.7830868,176.7734091,93.35441769,178.4389387,254.22942,224.4242227,223.9316854,187.6436026,229.4866922,287.5861646,261.4918374,215.7092092,170.9171217,115.724818,67.51415529,49.71930479,55.13850595,93.72155844,135.510752,214.3187808,250.2600789,242.3589452,11.13413732,11.35936365,9.750312058,6.612855913,2.259134058,1.899549414,1.356313447,1.242134422,4.692732412,4.90364551,7.429423554,9.762179746,21.60195439,21.19744906,19.38362137,16.45686956,12.03829971,10.74504861,9.546745751,10.07789355,13.11260496,14.57898165,16.50541885,18.43377472,13.77156456,14.09974785,13.05674591,10.91210051,8.235076794,7.740259014,7.494865861,7.606100949,9.279611404,9.546758399,12.85889553,13.31523004,0.00885639,0.00937774,0.00861744,0.00697244,0.00560988,0.00542741,0.00508004,0.00495917,0.00619058,0.00598148,0.0069469,0.00825935
170.17,-43.41,385.46,NA,NA,NA,NA,NA,12,Evergreen Forest,130.5915417,269.4503238,167.0102806,176.654225,94.41797186,179.7480323,256.0193873,226.6971379,225.2379805,188.8115012,229.7117407,288.5629106,261.4338128,215.6937366,170.9081509,115.7133057,67.45511113,49.64543893,55.0036562,93.5595521,135.6078824,214.4288842,250.2767976,242.1794002,10.93603167,11.17896628,9.559035911,6.427073625,2.080330014,1.720212215,1.165436765,1.040421815,4.481943827,4.68888985,7.22324362,9.552022952,21.44824284,21.05015006,19.19736077,16.23413556,11.78171029,10.48269365,9.258753695,9.804880119,12.87664923,14.38254077,16.32568058,18.26002999,13.56219603,13.89359804,12.85220409,10.73251475,8.093939591,7.622945327,7.385611455,7.479349542,9.121362367,9.362896631,12.65690375,13.10954989,0.00892109,0.00942773,0.00867846,0.00702481,0.00565255,0.0054749,0.00512949,0.00500714,0.00624857,0.00603208,0.0070021,0.00832406
170.17,-43.42,385.46,NA,NA,NA,NA,NA,11,Evergreen Forest,129.1660849,267.191807,165.2933585,174.7452845,91.99387982,175.7880833,250.3334638,221.0148504,220.878677,185.2236331,226.8658683,283.9330542,261.5383244,215.7621679,170.9606743,115.6989631,67.48942882,49.69649865,55.11673504,93.71304037,135.590273,214.3871222,250.344382,242.5447432,11.22751067,11.44723915,9.83408299,6.691863073,2.337840676,1.972751455,1.438274022,1.329582102,4.784585544,5.001191675,7.522804722,9.863542419,21.70000281,21.28448399,19.48867117,16.57475234,12.16628762,10.87492255,9.686557834,10.21504628,13.24642644,14.69913741,16.62014484,18.54064157,13.86661049,14.19656319,13.1481599,10.99394262,8.296907782,7.786273469,7.540572338,7.662317293,9.350815091,9.631993671,12.95309801,13.40985425,0.00909993,0.00956286,0.00884903,0.00716429,0.00576684,0.00560544,0.00525976,0.00513761,0.0064085,0.00617202,0.00714916,0.00849678
170.18,-43.25,385.46,NA,NA,NA,NA,NA,11,Evergreen Forest,133.6287116,279.1906908,170.1155946,185.493252,91.44259897,180.1107188,257.8347643,222.5893703,226.9374496,188.813382,237.8858011,294.5473232,261.7556426,215.6397688,170.8237414,115.9272216,68.03145491,50.3488197,56.13543382,94.84020723,134.5886743,213.2821223,249.8848695,242.9414368,12.05793536,12.18449328,10.6648171,7.513145779,3.117804677,2.787433891,2.282380099,2.21902357,5.709864592,5.921067572,8.408614181,10.73356321,22.22148562,21.81825828,20.18447304,17.44332988,13.20429893,11.94077258,10.86987058,11.31711501,14.12491473,15.38600811,17.22640279,19.14928408,14.76511089,15.06143876,14.03222937,11.76203673,8.913170344,8.328367949,8.029741142,8.211395752,10.03152351,10.41006283,13.80560423,14.28535756,0.0090926,0.00955978,0.00884062,0.00716531,0.00576714,0.00560224,0.00526308,0.00513618,0.00640321,0.00616663,0.00714925,0.00849629
