lon,lat,z,start_yr,end_yr,source,site,species,Family,Genus,Tleaf,narea,parea,lma,Vcmax.tleaf,Vcmax.25,Jmax.tleaf,Jmax.25,Date,Year,Aarea,Ca_Global,PPFD,vpd,Tg,soil_CN,soil_pH,soil_P_total
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Alstonia muelleriana,Apocynaceae,Alstonia,27.62,1.906,0.0515,111.95,42.01,33.5,94.04,85.68,7.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Alstonia muelleriana,Apocynaceae,Alstonia,29,1.977,0.061399999999999996,97.81,60.34,42.7,111.15,97.82,7.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Alstonia muelleriana,Apocynaceae,Alstonia,27.03,1.721,0.055299999999999995,91.98,71.91,60.2,116.86,108.44,7.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Alstonia muelleriana,Apocynaceae,Alstonia,26.96,1.887,0.0515,88.94,42.38,35.7,65.9,61.3,7.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Alstonia muelleriana,Apocynaceae,Alstonia,26.94,1.876,0.0586,88.65,29.34,24.8,66.39,61.8,7.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Ceratopetalum succirubrum,Cunoniaceae,Ceratopetalum,29.58,1.17,0.0353,104.56,17.61,11.9,43.97,38.29,8.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Ceratopetalum succirubrum,Cunoniaceae,Ceratopetalum,29.45,1.295,0.0378,123.26,16.63,11.3,51.69,45.11,8.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Ceratopetalum succirubrum,Cunoniaceae,Ceratopetalum,28.64,1.633,0.0501,151.88,34.08,24.9,72.16,64.01,7.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Ceratopetalum succirubrum,Cunoniaceae,Ceratopetalum,28.46,1.416,0.044700000000000004,120.01,29.44,21.8,52.78,47.02,8.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Ceratopetalum succirubrum,Cunoniaceae,Ceratopetalum,29.28,1.373,0.0465,144.1,32.08,22.2,58.6,51.29,8.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Ceratopetalum succirubrum,Cunoniaceae,Ceratopetalum,29.26,1.292,0.036899999999999995,136.2,23.75,16.4,41.72,36.53,8.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Ceratopetalum succirubrum,Cunoniaceae,Ceratopetalum,28.56,1.479,0.0438,120.34,25.51,18.7,54.47,48.39,8.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Doryphora aromatica,Monimiaceae,Doryphora,27.17,1.706,0.0699,80.34,15.76,13,26.49,24.47,9.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Doryphora aromatica,Monimiaceae,Doryphora,28.04,1.829,0.0708,86.47,16.43,12.6,24.19,21.78,9.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Doryphora aromatica,Monimiaceae,Doryphora,27.92,1.705,0.0498,89.33,22.65,17.6,56.61,51.14,7.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Litsea leefeana,Lauracea,Litsea,29.68,2.17,0.0968,138.19,44.47,29.7,49.13,42.72,29.3.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Litsea leefeana,Lauracea,Litsea,30.65,1.994,0.0866,132.64,45.67,28.1,43.6,37.52,29.3.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Polyscias elegans,Araliaceae,Polyscias,27.11,1.084,0.0475,77.72,44.89,37.4,81.92,75.83,29.3.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Polyscias elegans,Araliaceae,Polyscias,27.11,1.321,0.0599,81.28,40.32,33.5,95.8,88.66,29.3.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Myristica globosa ssp. muelleri,Myristicaceae,Myristica,28.35,1.223,0.0725,82.95,45.07,33.7,63.15,56.41,2.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Myristica globosa ssp. muelleri,Myristicaceae,Myristica,28.92,1.543,0.0876,97.47,54.91,39.1,82.09,72.36,2.4.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Myristica globosa ssp. muelleri,Myristicaceae,Myristica,27.08,1.612,0.0841,103.51,53.39,44.5,90.13,83.5,31.3.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Myristica globosa ssp. muelleri,Myristicaceae,Myristica,27.11,1.469,0.0734,103.65,7.84,6.5,29.37,27.19,31.3.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
145.63,-17.117,710,2014,2014,Bloomfield et al 2018 New Phytologist,"FNQ, Robson",Cardwellia sublimis,Proteaceae,Cardwellia,29.42,1.768,0.0668,122.07,26.19,17.9,54.79,47.84,31.3.14,2014,NA,399.00402,503.2431118776666,0.9802058483983285,25.910827466043372,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Nothofagus cunninghamii,Fagaceae,Nothofagus,8.02,1.823,0.084,103.14,17.59,85.4,50.58,120.7,22.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Nothofagus cunninghamii,Fagaceae,Nothofagus,7.8,1.643,0.09,97.42,15.3,76,46.96,113.46,22.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Pittosporum bicolor,Pittosporaceae,Pittosporum,9.14,2.57,0.0906,161.95,22.64,98.5,44.14,98.92,23.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Pittosporum bicolor,Pittosporaceae,Pittosporum,9.12,1.53,0.06709999999999999,140.66,37.94,165.3,87.01,195.14,23.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Pittosporum bicolor,Pittosporaceae,Pittosporum,9.23,1.904,0.0933,160.5,5.4,23.3,17.76,39.59,23.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Pittosporum bicolor,Pittosporaceae,Pittosporum,9.42,1.758,0.0517,152.77,16.35,69.2,42.75,94.3,23.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Notelaea ligustrina,Oleaceae,Notelaea,23.98,2.754,0.07590000000000001,145.05,57.25,62.6,94.63,98.78,13.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Eucryphia lucida,Eucryphiaceae,Eucryphia,24.8,1.348,0.028399999999999998,133.36,14.97,15.2,39.11,39.43,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Eucryphia lucida,Eucryphiaceae,Eucryphia,22.92,1.729,0.0367,190.35,11.27,13.5,25.35,27.74,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Eucryphia lucida,Eucryphiaceae,Eucryphia,23.38,1.392,0.0726,141.48,5.41,6.2,12.89,13.82,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Eucryphia lucida,Eucryphiaceae,Eucryphia,22.81,1.304,0.0286,155.83,36.6,44.4,75.26,82.74,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,22.72,2.21,0.0455,134.02,28.94,35.4,35.13,38.78,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,21.79,1.897,0.045700000000000005,94.01,18.16,24.2,27.46,31.66,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,24.43,1.856,0.07709999999999999,100.57,6.19,6.5,16.16,16.54,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,23.43,1.726,0.1025,91.74,35.92,41.2,60.74,64.94,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Leptospermum lanigerum,Myrtaceae,Leptospermum,18.56,0.759,0.0116,122.28,32.12,57.2,67.96,91.89,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Leptospermum lanigerum,Myrtaceae,Leptospermum,18.25,1.328,0.0523,102.67,31.27,57.3,49.67,68.25,14.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Phyllocladus aspleniifolius,Phyllocladaceae,Phyllocladus,22.26,3.082,0.1406,235.12,36.81,46.9,112.51,126.88,15.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Phyllocladus aspleniifolius,Phyllocladaceae,Phyllocladus,23.17,2.117,0.11040000000000001,215.25,44.92,52.8,129.93,140.52,15.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Pomaderris apetala,Rhamnaceae,Pomaderris,21.71,2.027,0.0711,158.21,2.03,2.7,7.81,9.04,16.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2012,2012,Bloomfield et al 2018 New Phytologist,Warra,Pomaderris apetala,Rhamnaceae,Pomaderris,20.94,1.531,0.0248,141.45,18.81,27,40.98,49.22,16.3.12,2012,NA,394.00866,316.16224388277305,0.3463813949317449,14.353108588267032,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Acacia melanoxylon,Mimosaceae,Acacia,9.52,4.038,0.1366,149.43,17.42,73,44.89,98.49,21.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Nothofagus cunninghamii,Fagaceae,Nothofagus,7.27,1.447,0.061,106.12,7.92,41.4,35.89,89.35,21.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Nothofagus cunninghamii,Fagaceae,Nothofagus,8.7,1.455,0.06620000000000001,104.2,10.44,47.4,32.76,75.24,21.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Eucalyptus obliqua,Myrtaceae,Eucalyptus,8.8,2.069,0.1182,229,17.87,80.4,55.55,126.87,21.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Eucalyptus obliqua,Myrtaceae,Eucalyptus,8.87,2.068,0.0601,197.97,11.18,50,56.72,129.02,21.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Nothofagus cunninghamii,Fagaceae,Nothofagus,8.23,1.559,0.0777,100.02,11.28,53.6,37.55,88.54,22.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Nothofagus cunninghamii,Fagaceae,Nothofagus,8.09,1.675,0.0815,100.16,11.54,55.7,35.89,85.3,22.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Nothofagus cunninghamii,Fagaceae,Nothofagus,9.48,1.295,0.0733,97.81,12.53,52.7,34.08,74.92,21.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Nothofagus cunninghamii,Fagaceae,Nothofagus,9.27,1.396,0.07759999999999999,102.18,9.72,41.8,33.73,75.03,21.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Acacia dealbata,Mimosaceae,Acacia,10.63,3.803,0.1191,126.1,7.96,30,30.8,63.54,16.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Melaleuca squarrosa,Myrtaceae,Melaleuca,11.03,1.005,0.026699999999999998,111.65,11.07,40.1,27.06,54.61,16.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Melaleuca squarrosa,Myrtaceae,Melaleuca,11.32,1.091,0.0342,102.43,11.98,42.2,33.99,67.51,16.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Melaleuca squarrosa,Myrtaceae,Melaleuca,11.59,1.071,0.0249,91.93,13.33,45.7,26.12,51.12,17.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Melaleuca squarrosa,Myrtaceae,Melaleuca,10.49,1.047,0.0293,91.17,10.77,41.1,25.49,52.99,16.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Melaleuca squarrosa,Myrtaceae,Melaleuca,10.38,1.089,0.028,93.57,11.32,43.6,30.3,63.36,16.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Melaleuca squarrosa,Myrtaceae,Melaleuca,11.24,1.36,0.039700000000000006,113.03,10.2,36.2,25.13,50.13,17.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Eucalyptus obliqua,Myrtaceae,Eucalyptus,11.48,3.121,0.1162,195.63,14.04,48.7,45.86,90.28,17.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Eucalyptus obliqua,Myrtaceae,Eucalyptus,11.54,3.274,0.1353,199.13,17.93,61.8,53.18,104.32,18.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Acacia melanoxylon,Mimosaceae,Acacia,12.08,2.082,0.12040000000000001,139.08,10.27,33.6,40.91,77.93,18.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Acacia melanoxylon,Mimosaceae,Acacia,12.91,4.003,0.1298,141.56,14.54,43.9,49.64,90.39,18.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,11.23,1.313,0.0576,58.31,8.35,29.6,31.04,61.95,18.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,11.29,1.377,0.0625,62.55,9.71,34.3,38.15,75.9,18.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Pomaderris apetala,Rhamnaceae,Pomaderris,10.68,1.816,0.0706,87.15,14.77,55.3,39.1,80.44,18.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Pomaderris apetala,Rhamnaceae,Pomaderris,11.46,1.858,0.056,93.13,17.92,62.2,41.34,81.5,18.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Pomaderris apetala,Rhamnaceae,Pomaderris,11.02,1.952,0.0752,99.4,17,61.6,53.59,108.23,18.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Pomaderris apetala,Rhamnaceae,Pomaderris,10.9,1.859,0.0555,97.42,16.24,59.5,51.7,105.07,18.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Eucalyptus obliqua,Myrtaceae,Eucalyptus,10.14,2.282,0.095,190.92,13.47,53.1,51.79,109.74,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Eucalyptus obliqua,Myrtaceae,Eucalyptus,10.14,3.103,0.1034,230.51,14.82,58.5,53.49,113.4,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Eucalyptus obliqua,Myrtaceae,Eucalyptus,11.33,2.616,0.12179999999999999,168.49,29.66,104.3,70.52,140,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Eucalyptus obliqua,Myrtaceae,Eucalyptus,11.69,2.445,0.106,150.45,21.32,72.4,57.5,111.91,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Acacia melanoxylon,Mimosaceae,Acacia,11.16,3.539,0.11159999999999999,129.36,10.8,38.6,33.81,67.74,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Acacia melanoxylon,Mimosaceae,Acacia,11.84,3.124,0.1007,135.04,15.04,50.4,38.91,75.12,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Acacia melanoxylon,Mimosaceae,Acacia,10.35,4.545,0.1664,169.87,10.87,42,43.36,90.84,20.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Acacia melanoxylon,Mimosaceae,Acacia,10.78,4.204,0.1684,167.32,10.03,37.2,35.79,73.23,20.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,10.6,1.83,0.1018,81.76,9.71,36.6,30.64,63.3,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,11.66,1.719,0.0943,75.66,18.21,62,49,95.53,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,10.42,2.064,0.092,86.44,14.67,56.3,36.52,76.19,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
146.654,-43.095,111,2013,2013,Bloomfield et al 2018 New Phytologist,Warra,Atherosperma moschatum,Monimiaceae,Atherosperma,11.54,2.018,0.08109999999999999,82.1,16.32,56.2,40.92,80.28,19.6.13,2013,NA,396.46384,316.027341656683,0.35635460902645816,14.533670857368431,NA,NA,NA
